stop_id,stop_name,address,latitude,longitude,site_name
552,תחנת חוף,7639 Eastwood Pass,6.7809096,4.0337846,נצרת אתר מורשת האופק העתיק
553,תחנה מרכזית,62 Roxbury Circle,43.2837871,46.4531554,נתניה טיילת האופק החופי
554,תחנת פארק,0 Di Loreto Circle,23.421724,117.023373,אשדוד פארק החורש הקהילתי
555,תחנת פארק,8405 Florence Circle,42.2342735,27.7702053,נצרת אתר מורשת האופק העתיק
556,תחנה מרכזית,92633 Hazelcrest Place,41.3298054,44.2073125,אשדוד פארק החורש הקהילתי
557,תחנת חוף,4609 Esch Hill,14.5707297,121.0137446,אשדוד פארק החורש הקהילתי
558,תחנת רכבת,0154 Derek Parkway,-10.1535,120.6278,אשדוד פארק החורש הקהילתי
559,תחנת פארק,7991 Mosinee Terrace,-6.1869527,106.1698563,צפת מרכז תרבות הפסגה העירוני
560,תחנת רכבת,45005 Caliangt Hill,59.3639237,17.8769444,אילת חוף הזהב הדרומי
561,תחנת חוף,050 New Castle Crossing,27.9943858,-82.459481,חיפה חוף הכרמל הירוק
562,תחנה מרכזית,005 Arapahoe Junction,9.329496,125.554433,אילת חוף הזהב הדרומי
563,תחנת פארק,3619 Hanson Terrace,3.9572072,126.6795425,חיפה חוף הכרמל הירוק
564,תחנת חוף,7088 Pleasure Junction,41.3629391,-8.3042536,חיפה חוף הכרמל הירוק
565,תחנת חוף,1 Kingsford Plaza,26.5590737,31.6956705,ירושלים מוזיאון השלום העתיק
566,תחנה מרכזית,0 Rowland Point,-8.1774335,-49.4466005,חיפה חוף הכרמל הירוק
567,תחנה מרכזית,43327 Novick Park,24.0993614,115.2778465,צפת מרכז תרבות הפסגה העירוני
568,תחנת רכבת,2 Hayes Pass,59.2375852,15.1301177,עכו טיילת הנמל החופי
569,תחנת קניון,55947 Hallows Hill,14.5353294,121.023576,נצרת אתר מורשת האופק העתיק
570,תחנה מרכזית,54 La Follette Center,40.2603592,-8.57269,טבריה גן לאומי המעיין הירוק
571,תחנת חוף,040 Jenna Hill,41.6919638,-86.3754398,נצרת אתר מורשת האופק העתיק
572,תחנת פארק,6 Logan Circle,-37.8060734,-72.7038047,ירושלים מוזיאון השלום העתיק
573,תחנת פארק,973 Kropf Lane,-7.0431437,111.3679689,אילת חוף הזהב הדרומי
574,תחנת קניון,99803 Village Green Center,29.995762,120.586109,נצרת אתר מורשת האופק העתיק
575,תחנת קניון,15213 Logan Plaza,56.1993557,15.6309078,נצרת אתר מורשת האופק העתיק
576,תחנת חוף,04 Dottie Road,26.207631,113.767529,נצרת אתר מורשת האופק העתיק
577,תחנה מרכזית,1898 Ruskin Circle,53.4913801,-2.867264,צפת מרכז תרבות הפסגה העירוני
578,תחנת פארק,7 Kim Way,3.2093353,101.6716295,חיפה חוף הכרמל הירוק
579,תחנה מרכזית,353 High Crossing Parkway,-23.4157731,-51.4264048,נתניה טיילת האופק החופי
580,תחנת קניון,4110 Talisman Crossing,49.4263976,2.0887457,טבריה גן לאומי המעיין הירוק
581,תחנת פארק,67 3rd Court,41.76,-72.69,נצרת אתר מורשת האופק העתיק
582,תחנה מרכזית,7 Pepper Wood Pass,13.783333,44.783333,חיפה חוף הכרמל הירוק
583,תחנת פארק,81709 Lakewood Gardens Plaza,49.799354,23.518328,אשדוד פארק החורש הקהילתי
584,תחנת פארק,0700 Merrick Drive,-8.8954,121.1482,ירושלים מוזיאון השלום העתיק
585,תחנת פארק,1808 Meadow Valley Lane,14.5458392,121.0044883,תל אביב פארק הגליל המרכזי
586,תחנה מרכזית,90 Upham Street,38.021567,114.847075,ירושלים מוזיאון השלום העתיק
587,תחנת חוף,022 Pierstorff Junction,-4.1132769,-38.4639632,ירושלים מוזיאון השלום העתיק
588,תחנת פארק,525 Welch Drive,47.772714,-1.813332,אילת חוף הזהב הדרומי
589,תחנת חוף,5451 Dennis Street,13.8170825,101.3052635,נצרת אתר מורשת האופק העתיק
590,תחנת חוף,9 Westridge Point,11.3451287,-72.3628361,חיפה חוף הכרמל הירוק
591,תחנת חוף,21 American Ash Pass,41.8984166,20.905252,אשדוד פארק החורש הקהילתי
592,תחנה מרכזית,4 Granby Place,39.91983,116.41571,אילת חוף הזהב הדרומי
593,תחנת קניון,73 Crest Line Plaza,50.2202953,18.7801585,עכו טיילת הנמל החופי
594,תחנת קניון,578 Vera Trail,40.533557,19.5954894,נצרת אתר מורשת האופק העתיק
595,תחנת רכבת,8927 Fremont Drive,34.0578814,-118.3096648,אשדוד פארק החורש הקהילתי
596,תחנת קניון,12 Waywood Pass,-7.5450262,111.6556388,צפת מרכז תרבות הפסגה העירוני
597,תחנה מרכזית,26 Village Park,37.6710023,139.8647618,אילת חוף הזהב הדרומי
598,תחנה מרכזית,9 1st Street,-9.563558,119.2472527,אילת חוף הזהב הדרומי
599,תחנת פארק,3 American Ash Terrace,44.934021,-123.3072848,טבריה גן לאומי המעיין הירוק
600,תחנת פארק,049 Northview Pass,52.2960003,35.4190083,צפת מרכז תרבות הפסגה העירוני
601,תחנת רכבת,1428 Amoth Crossing,53.4249712,58.9688869,נתניה טיילת האופק החופי
602,תחנת חוף,8558 Service Alley,38.8978995,-77.0157837,צפת מרכז תרבות הפסגה העירוני
603,תחנת פארק,0 Montana Place,-8.6447759,116.3751225,תל אביב פארק הגליל המרכזי
604,תחנת רכבת,96038 Bartelt Park,27.845011,117.383641,חיפה חוף הכרמל הירוק
605,תחנה מרכזית,566 Duke Place,14.0134002,109.0547476,צפת מרכז תרבות הפסגה העירוני
606,תחנת פארק,653 Ronald Regan Junction,35.5888995,-5.3625516,טבריה גן לאומי המעיין הירוק
607,תחנת חוף,33419 Havey Terrace,-7.0271791,113.6293916,צפת מרכז תרבות הפסגה העירוני
608,תחנת רכבת,95047 Coleman Street,18.4678653,-69.9791319,אשדוד פארק החורש הקהילתי
609,תחנת קניון,5 Declaration Lane,58.3226908,15.1335348,חיפה חוף הכרמל הירוק
610,תחנת רכבת,68266 Chinook Trail,35.563408,115.510192,אשדוד פארק החורש הקהילתי
611,תחנת קניון,81171 Bayside Terrace,25.953512,115.685583,אשדוד פארק החורש הקהילתי
612,תחנת רכבת,76 Hoepker Lane,11.0606917,-69.7137997,אילת חוף הזהב הדרומי
613,תחנת רכבת,00 Chinook Junction,11.0657173,122.8454491,אילת חוף הזהב הדרומי
614,תחנת רכבת,9997 Crownhardt Terrace,53.1664955,20.2914434,עכו טיילת הנמל החופי
615,תחנת חוף,042 Riverside Lane,23.07555,112.007814,נתניה טיילת האופק החופי
616,תחנת חוף,139 Dunning Circle,1.2750177,-77.0334179,טבריה גן לאומי המעיין הירוק
617,תחנת רכבת,26 Harper Avenue,31.491169,120.31191,נתניה טיילת האופק החופי
618,תחנת פארק,73460 Autumn Leaf Drive,36.9382393,136.8170714,אילת חוף הזהב הדרומי
619,תחנת קניון,00819 Pepper Wood Park,41.5776315,-6.2216678,טבריה גן לאומי המעיין הירוק
620,תחנת רכבת,4188 Jackson Center,45.3934915,42.5902261,נצרת אתר מורשת האופק העתיק
621,תחנת פארק,4 Hallows Avenue,32.5518151,51.5307789,אילת חוף הזהב הדרומי
622,תחנת פארק,10878 Kinsman Pass,50.3467983,16.8896987,נצרת אתר מורשת האופק העתיק
623,תחנה מרכזית,43 Dexter Point,-15.576624,-72.1293262,ירושלים מוזיאון השלום העתיק
624,תחנת חוף,71931 Muir Crossing,7.5,124.3,חיפה חוף הכרמל הירוק
625,תחנת פארק,66 Chinook Park,36.5448905,61.1519716,טבריה גן לאומי המעיין הירוק
626,תחנת פארק,994 Moulton Plaza,-8.0305091,110.6168921,טבריה גן לאומי המעיין הירוק
627,תחנת פארק,49731 Pennsylvania Plaza,19.6616066,-71.8363794,נצרת אתר מורשת האופק העתיק
628,תחנת חוף,6234 Wayridge Road,41.107701,21.3788215,טבריה גן לאומי המעיין הירוק
629,תחנת חוף,40 Pearson Alley,22.9353419,113.6587617,אילת חוף הזהב הדרומי
630,תחנת רכבת,65 Wayridge Junction,14.93278,47.02763,נצרת אתר מורשת האופק העתיק
631,תחנת קניון,5806 Oakridge Trail,38.9188879,-9.2928406,אילת חוף הזהב הדרומי
632,תחנת חוף,716 Jana Plaza,51.1625615,54.9809527,נתניה טיילת האופק החופי
633,תחנת רכבת,4 Dexter Circle,41.3461777,-7.982286,נתניה טיילת האופק החופי
634,תחנת קניון,17 Nobel Hill,14.6279122,121.0034428,חיפה חוף הכרמל הירוק
635,תחנת רכבת,6503 Goodland Plaza,36.09,-79.78,אילת חוף הזהב הדרומי
636,תחנה מרכזית,11541 Shelley Street,32.12214,35.17173,חיפה חוף הכרמל הירוק
637,תחנת רכבת,1 Tomscot Circle,-2.4655425,140.4101474,אילת חוף הזהב הדרומי
638,תחנת חוף,9 Pine View Crossing,24.018269,114.987268,אשדוד פארק החורש הקהילתי
639,תחנת פארק,46 Eagle Crest Lane,11.2666664,122.5333328,אילת חוף הזהב הדרומי
640,תחנת פארק,2 Mcbride Lane,-6.2057339,107.0096844,נצרת אתר מורשת האופק העתיק
641,תחנת קניון,08752 Mallard Court,49.11654,-117.55222,תל אביב פארק הגליל המרכזי
642,תחנת קניון,95030 Oriole Road,-2.1653279,132.324948,טבריה גן לאומי המעיין הירוק
643,תחנת רכבת,305 Petterle Park,51.8433045,15.6903444,חיפה חוף הכרמל הירוק
644,תחנה מרכזית,09649 Glendale Circle,-8.2665992,113.9774369,חיפה חוף הכרמל הירוק
645,תחנת פארק,95823 Arizona Avenue,54.2490828,18.8664712,חיפה חוף הכרמל הירוק
646,תחנת חוף,57 Valley Edge Trail,54.7288441,37.5438564,תל אביב פארק הגליל המרכזי
647,תחנת חוף,08924 Lakeland Lane,-5.282644,123.5839983,אילת חוף הזהב הדרומי
648,תחנת רכבת,6 Banding Park,49.8381802,20.9789037,עכו טיילת הנמל החופי
649,תחנת קניון,09 Moulton Pass,50.578132,15.0839052,חיפה חוף הכרמל הירוק
650,תחנת חוף,425 Basil Terrace,49.7053824,19.2911275,ירושלים מוזיאון השלום העתיק
651,תחנת רכבת,8925 Holmberg Place,51.5742615,5.0840393,צפת מרכז תרבות הפסגה העירוני
652,תחנת רכבת,0340 Lukken Street,19.63333,30.41667,עכו טיילת הנמל החופי
653,תחנת חוף,33113 Roxbury Alley,45.850714,4.7852819,צפת מרכז תרבות הפסגה העירוני
654,תחנת קניון,4019 Service Park,48.65639,4.912419,נתניה טיילת האופק החופי
655,תחנת חוף,69 Thompson Terrace,46.58624,-71.20892,נתניה טיילת האופק החופי
656,תחנה מרכזית,9350 Calypso Circle,-19.156561,-65.267799,נתניה טיילת האופק החופי
657,תחנה מרכזית,30831 Drewry Place,-11.748639,-75.4854472,עכו טיילת הנמל החופי
658,תחנת קניון,882 Shopko Road,38.5691786,-9.0814271,עכו טיילת הנמל החופי
659,תחנה מרכזית,1 Golf Hill,-8.301379,-78.0084789,צפת מרכז תרבות הפסגה העירוני
660,תחנת קניון,077 Farwell Trail,40.49155,69.70245,חיפה חוף הכרמל הירוק
661,תחנה מרכזית,83 Browning Circle,58.567559,11.994926,אשדוד פארק החורש הקהילתי
662,תחנת רכבת,0810 Nobel Drive,25.876232,105.114764,טבריה גן לאומי המעיין הירוק
663,תחנה מרכזית,2856 Jay Hill,-9.9755,120.4083,צפת מרכז תרבות הפסגה העירוני
664,תחנת רכבת,15 Oak Valley Avenue,-22.9098833,-47.0625812,ירושלים מוזיאון השלום העתיק
665,תחנת פארק,845 Stephen Plaza,30.419045,120.299401,תל אביב פארק הגליל המרכזי
666,תחנת קניון,5487 Myrtle Terrace,47.5206407,-52.8076818,חיפה חוף הכרמל הירוק
667,תחנה מרכזית,9677 Anzinger Court,41.604029,-8.5920192,טבריה גן לאומי המעיין הירוק
668,תחנה מרכזית,7 Sage Drive,43.916823,81.324136,נצרת אתר מורשת האופק העתיק
669,תחנת קניון,7337 Bobwhite Hill,47.3411618,0.723116,אשדוד פארק החורש הקהילתי
670,תחנת קניון,456 Dwight Road,31.16782,112.58812,נתניה טיילת האופק החופי
671,תחנת קניון,50046 Fuller Center,34.8742638,71.1537637,ירושלים מוזיאון השלום העתיק
672,תחנת פארק,7995 Arizona Alley,36.3400071,137.8830829,נצרת אתר מורשת האופק העתיק
673,תחנת פארק,29 Spaight Way,41.3009263,-95.8881542,נצרת אתר מורשת האופק העתיק
674,תחנת פארק,02546 Armistice Crossing,34.488516,108.423318,נצרת אתר מורשת האופק העתיק
675,תחנת חוף,4323 Nancy Crossing,49.989968,22.3314395,עכו טיילת הנמל החופי
676,תחנה מרכזית,75 Spenser Park,14.2157645,109.1166566,תל אביב פארק הגליל המרכזי
677,תחנה מרכזית,8 Fremont Road,59.6048642,16.5096453,אשדוד פארק החורש הקהילתי
678,תחנת פארק,01822 Banding Way,40.6692391,43.8709284,חיפה חוף הכרמל הירוק
679,תחנת פארק,23 Tennyson Point,44.166512,79.999974,צפת מרכז תרבות הפסגה העירוני
680,תחנה מרכזית,59 Lakewood Gardens Point,51.7147076,21.7780514,אילת חוף הזהב הדרומי
681,תחנת חוף,7 Dahle Alley,-21.7567077,-48.8323618,טבריה גן לאומי המעיין הירוק
682,תחנת קניון,43933 Northland Pass,41.811979,126.918087,טבריה גן לאומי המעיין הירוק
683,תחנת חוף,22 Ohio Way,38.3204422,141.0226267,עכו טיילת הנמל החופי
684,תחנת פארק,930 Fuller Road,41.5047902,-8.4776032,צפת מרכז תרבות הפסגה העירוני
685,תחנת פארק,6 Marquette Plaza,16.13422,101.04465,עכו טיילת הנמל החופי
686,תחנת רכבת,25 Prentice Road,62.7810616,148.1452805,ירושלים מוזיאון השלום העתיק
687,תחנת פארק,392 Kingsford Junction,45.3639886,5.5949365,נצרת אתר מורשת האופק העתיק
688,תחנת רכבת,9587 Helena Junction,54.8625893,69.2398607,צפת מרכז תרבות הפסגה העירוני
689,תחנת רכבת,4 Roxbury Street,-12.2446158,44.5057388,אילת חוף הזהב הדרומי
690,תחנת חוף,7913 Magdeline Court,46.5838069,0.3350126,נתניה טיילת האופק החופי
691,תחנת חוף,08301 Pond Park,49.7708764,22.0252771,תל אביב פארק הגליל המרכזי
692,תחנת קניון,85 Crest Line Parkway,50.8446443,5.6735818,תל אביב פארק הגליל המרכזי
693,תחנת פארק,26 Gerald Hill,25.290184,117.419998,תל אביב פארק הגליל המרכזי
694,תחנת רכבת,7638 Clove Parkway,49.3883764,21.0533447,ירושלים מוזיאון השלום העתיק
695,תחנת קניון,9 Kedzie Trail,53.0748279,132.9367253,צפת מרכז תרבות הפסגה העירוני
696,תחנת פארק,06 Hooker Park,13.6954096,100.5127381,ירושלים מוזיאון השלום העתיק
697,תחנה מרכזית,372 Paget Parkway,39.932447,116.430976,חיפה חוף הכרמל הירוק
698,תחנת רכבת,2 Pawling Court,12.4102568,122.0493078,תל אביב פארק הגליל המרכזי
699,תחנת קניון,4 School Court,55.47785,38.90906,חיפה חוף הכרמל הירוק
700,תחנה מרכזית,52761 Spenser Junction,49.665033,30.9894691,ירושלים מוזיאון השלום העתיק
701,תחנת חוף,3 Monterey Court,30.172782,111.0765,תל אביב פארק הגליל המרכזי
702,תחנת חוף,273 Redwing Pass,50.0705922,15.1845475,ירושלים מוזיאון השלום העתיק
703,תחנת רכבת,8860 Texas Alley,-6.2102916,106.9833084,אילת חוף הזהב הדרומי
704,תחנת פארק,7813 Hagan Junction,-5.2932525,-48.5187229,חיפה חוף הכרמל הירוק
705,תחנה מרכזית,84429 Golf Place,13.3014073,-15.8686635,צפת מרכז תרבות הפסגה העירוני
706,תחנת קניון,3 Kings Hill,37.7779611,-8.0102678,אילת חוף הזהב הדרומי
707,תחנת פארק,227 Butterfield Junction,-5.3825125,39.6969592,אילת חוף הזהב הדרומי
708,תחנה מרכזית,56712 Katie Plaza,50.1191124,26.8281141,עכו טיילת הנמל החופי
709,תחנת פארק,0 Florence Point,41.1734791,24.2141442,נצרת אתר מורשת האופק העתיק
710,תחנה מרכזית,47108 Daystar Lane,-5.9536723,105.8495796,חיפה חוף הכרמל הירוק
711,תחנת חוף,119 Namekagon Court,-6.97,113.2718,טבריה גן לאומי המעיין הירוק
712,תחנה מרכזית,22381 Dottie Road,48.7687947,24.6658752,טבריה גן לאומי המעיין הירוק
713,תחנה מרכזית,6 Amoth Center,-7.6387228,111.0460407,צפת מרכז תרבות הפסגה העירוני
714,תחנת קניון,888 Eagle Crest Point,-6.9359242,112.4351068,חיפה חוף הכרמל הירוק
715,תחנת חוף,0352 Anthes Court,56.6607917,12.9004521,טבריה גן לאומי המעיין הירוק
716,תחנת חוף,99044 Anderson Point,33.3992452,36.4553727,עכו טיילת הנמל החופי
717,תחנה מרכזית,23474 Carberry Hill,50.3649126,23.7519532,צפת מרכז תרבות הפסגה העירוני
718,תחנת רכבת,253 Claremont Lane,45.0804254,14.0845863,ירושלים מוזיאון השלום העתיק
719,תחנת פארק,7 Bowman Lane,27.690732,111.45269,אילת חוף הזהב הדרומי
720,תחנת רכבת,05 Dryden Drive,-6.4342997,105.896559,נתניה טיילת האופק החופי
721,תחנת חוף,73 Alpine Drive,16.2661738,-3.4044187,עכו טיילת הנמל החופי
722,תחנת קניון,7 Graedel Junction,-6.7146375,107.4765594,ירושלים מוזיאון השלום העתיק
723,תחנת חוף,7 Loftsgordon Point,42.9786866,141.8352113,אילת חוף הזהב הדרומי
724,תחנת פארק,43259 Laurel Avenue,34.962575,105.480493,ירושלים מוזיאון השלום העתיק
725,תחנת רכבת,714 Burrows Crossing,32.1049147,118.7817904,נצרת אתר מורשת האופק העתיק
726,תחנת רכבת,349 Lakewood Plaza,-17.1927361,-70.9328138,אשדוד פארק החורש הקהילתי
727,תחנת פארק,5 Logan Avenue,5.385032,-73.364139,נצרת אתר מורשת האופק העתיק
728,תחנת קניון,28 Carpenter Place,59.454973,13.7250925,ירושלים מוזיאון השלום העתיק
729,תחנת רכבת,59 Anthes Drive,7.253201,80.510807,צפת מרכז תרבות הפסגה העירוני
730,תחנת פארק,9625 Vidon Park,-8.4539,120.6359,חיפה חוף הכרמל הירוק
731,תחנת קניון,45 Packers Lane,18.8839458,100.3031364,צפת מרכז תרבות הפסגה העירוני
732,תחנת חוף,79 Bluejay Pass,-5.8002425,-39.734338,אשדוד פארק החורש הקהילתי
733,תחנת פארק,7 Eggendart Center,49.1931313,-0.3907558,חיפה חוף הכרמל הירוק
734,תחנת חוף,19 Oriole Plaza,32.5496232,131.6597893,אילת חוף הזהב הדרומי
735,תחנה מרכזית,9569 Talisman Avenue,-8.1637036,-79.002342,תל אביב פארק הגליל המרכזי
736,תחנת רכבת,765 Susan Trail,31.129098,120.839842,עכו טיילת הנמל החופי
737,תחנת פארק,4 Golf Course Trail,9.338241,-66.2575425,טבריה גן לאומי המעיין הירוק
738,תחנת פארק,8967 Tennessee Point,43.6165639,27.091526,צפת מרכז תרבות הפסגה העירוני
739,תחנה מרכזית,332 David Lane,10.6626096,122.3214575,נצרת אתר מורשת האופק העתיק
740,תחנת פארק,32 Shopko Drive,-8.5821947,13.6565321,עכו טיילת הנמל החופי
741,תחנת קניון,9 Barnett Place,41.1283966,25.1850002,נתניה טיילת האופק החופי
742,תחנה מרכזית,72494 Lillian Park,14.526832,-90.1885483,נצרת אתר מורשת האופק העתיק
743,תחנת חוף,03 John Wall Trail,23.009805,113.088924,טבריה גן לאומי המעיין הירוק
744,תחנת רכבת,477 Di Loreto Trail,10.4309602,-85.0966591,נצרת אתר מורשת האופק העתיק
745,תחנת קניון,070 Carberry Road,-6.2074293,106.8915948,עכו טיילת הנמל החופי
746,תחנת רכבת,3 Lillian Trail,23.028301,115.84573,אילת חוף הזהב הדרומי
747,תחנת חוף,895 Grim Crossing,48.0386685,-2.9231898,אשדוד פארק החורש הקהילתי
748,תחנת קניון,401 Ronald Regan Point,25.1962025,-76.2406701,עכו טיילת הנמל החופי
749,תחנת פארק,6524 Comanche Place,6.1097207,102.2462087,תל אביב פארק הגליל המרכזי
750,תחנת פארק,159 Springs Way,-6.343448,106.2003019,חיפה חוף הכרמל הירוק
751,תחנת רכבת,52507 Golf Junction,52.8358853,21.8233603,תל אביב פארק הגליל המרכזי
752,תחנת רכבת,4 Tennyson Lane,16.6714164,99.2823264,נצרת אתר מורשת האופק העתיק
753,תחנת רכבת,2717 3rd Park,48.4902808,39.2712224,ירושלים מוזיאון השלום העתיק
754,תחנת רכבת,801 Coolidge Parkway,-25.304882,-49.0555691,טבריה גן לאומי המעיין הירוק
755,תחנת פארק,6 Fisk Junction,-0.2457577,110.2832217,טבריה גן לאומי המעיין הירוק
756,תחנת רכבת,22 Londonderry Center,58.3733593,11.2998649,נתניה טיילת האופק החופי
757,תחנת חוף,4487 Cody Center,-7.0120918,108.3905156,תל אביב פארק הגליל המרכזי
758,תחנת פארק,63378 Eggendart Point,-21.3653841,-51.8677296,צפת מרכז תרבות הפסגה העירוני
759,תחנת פארק,3734 Hooker Drive,-19.8022734,-40.8605209,אילת חוף הזהב הדרומי
760,תחנת רכבת,91208 Moulton Parkway,32.5734842,74.0420093,צפת מרכז תרבות הפסגה העירוני
761,תחנה מרכזית,764 Lakewood Road,-15.1709148,-72.8308692,חיפה חוף הכרמל הירוק
762,תחנת רכבת,704 Manufacturers Avenue,13.2838698,5.4201377,טבריה גן לאומי המעיין הירוק
763,תחנת פארק,67 Daystar Avenue,48.1973404,16.3587247,טבריה גן לאומי המעיין הירוק
764,תחנת חוף,6 Hovde Pass,-25.1860913,-49.3164138,חיפה חוף הכרמל הירוק
765,תחנת קניון,28999 Westridge Avenue,-25.4645818,-56.013851,צפת מרכז תרבות הפסגה העירוני
766,תחנת רכבת,2988 Jay Circle,22.3179093,-79.6558242,אילת חוף הזהב הדרומי
767,תחנת פארק,76 Hollow Ridge Street,32.0608187,36.0941795,טבריה גן לאומי המעיין הירוק
768,תחנת רכבת,05033 Fisk Park,26.641315,100.222545,אשדוד פארק החורש הקהילתי
769,תחנת חוף,97721 Utah Park,29.342612,118.484422,צפת מרכז תרבות הפסגה העירוני
770,תחנת רכבת,893 Portage Point,15.9082382,120.4291289,טבריה גן לאומי המעיין הירוק
771,תחנת קניון,66 Canary Place,13.29664,123.756628,אשדוד פארק החורש הקהילתי
772,תחנת חוף,498 Straubel Trail,55.9255289,43.0452992,אילת חוף הזהב הדרומי
773,תחנת פארק,852 Eastlawn Trail,49.5372506,16.8773821,נתניה טיילת האופק החופי
774,תחנת קניון,23049 Kipling Park,33.5210036,36.2861306,תל אביב פארק הגליל המרכזי
775,תחנת רכבת,1725 Moland Crossing,40.4530275,44.5222246,אשדוד פארק החורש הקהילתי
776,תחנת חוף,9225 Glendale Street,-18.8424187,-42.8247877,חיפה חוף הכרמל הירוק
777,תחנה מרכזית,04928 Warbler Way,32.5734842,74.0420093,עכו טיילת הנמל החופי
778,תחנת חוף,9087 8th Trail,-22.5408519,-44.1772604,חיפה חוף הכרמל הירוק
779,תחנת קניון,20791 School Plaza,-34.6037075,-58.5096724,חיפה חוף הכרמל הירוק
780,תחנה מרכזית,548 Golf Course Parkway,58.2609408,12.9683864,עכו טיילת הנמל החופי
781,תחנת חוף,734 Kim Parkway,29.082103,111.06586,תל אביב פארק הגליל המרכזי
782,תחנת חוף,953 Dawn Street,42.418024,20.7949428,אשדוד פארק החורש הקהילתי
783,תחנה מרכזית,8193 Sachtjen Lane,50.655135,18.3329704,אשדוד פארק החורש הקהילתי
784,תחנת חוף,3 Maryland Trail,-34.1701324,-70.7406259,עכו טיילת הנמל החופי
785,תחנת רכבת,44370 Sherman Center,36.645169,117.364633,עכו טיילת הנמל החופי
786,תחנת פארק,551 Stoughton Circle,-10.789321,-65.3301049,אילת חוף הזהב הדרומי
787,תחנת חוף,581 Sunbrook Junction,59.9871162,15.8125817,ירושלים מוזיאון השלום העתיק
788,תחנת פארק,2044 Iowa Court,-8.675462,115.2576575,צפת מרכז תרבות הפסגה העירוני
789,תחנה מרכזית,22473 Springs Junction,51.6325534,18.0075305,תל אביב פארק הגליל המרכזי
790,תחנת קניון,131 Coleman Hill,37.7278257,-8.7793637,צפת מרכז תרבות הפסגה העירוני
791,תחנת חוף,017 Grim Hill,35.383289,112.662069,נצרת אתר מורשת האופק העתיק
792,תחנת חוף,34 Weeping Birch Park,9.546414,122.521763,צפת מרכז תרבות הפסגה העירוני
793,תחנת פארק,00 Cherokee Center,55.9905778,92.7620647,אשדוד פארק החורש הקהילתי
794,תחנה מרכזית,83828 Dottie Junction,28.851022,85.297513,עכו טיילת הנמל החופי
795,תחנת חוף,71976 1st Center,60.4783655,15.3710047,נצרת אתר מורשת האופק העתיק
796,תחנת קניון,2 Gale Hill,28.663694,118.534841,נצרת אתר מורשת האופק העתיק
797,תחנת קניון,1 Porter Plaza,-23.8182859,-46.0851681,טבריה גן לאומי המעיין הירוק
798,תחנת פארק,4 Mendota Terrace,23.4024253,117.1166128,תל אביב פארק הגליל המרכזי
799,תחנת קניון,714 Duke Street,3.1523104,101.7178316,עכו טיילת הנמל החופי
800,תחנת פארק,31956 Dixon Center,-8.2296365,111.4526032,נתניה טיילת האופק החופי
801,תחנת פארק,4 Morning Point,53.3788422,-1.4730092,נתניה טיילת האופק החופי
802,תחנת חוף,81319 Union Trail,-12.8549255,15.5620927,נצרת אתר מורשת האופק העתיק
803,תחנה מרכזית,2173 Anhalt Way,45.0545731,21.3401422,ירושלים מוזיאון השלום העתיק
804,תחנת חוף,31 Mcguire Parkway,43.357629,52.8434912,ירושלים מוזיאון השלום העתיק
805,תחנת קניון,38 Cody Place,36.706962,119.161748,חיפה חוף הכרמל הירוק
806,תחנת רכבת,0565 Cascade Plaza,32.5171226,130.6026459,תל אביב פארק הגליל המרכזי
807,תחנה מרכזית,0 Eagan Park,13.869601,124.3090475,אילת חוף הזהב הדרומי
808,תחנת חוף,185 Morning Avenue,-15.2090734,-39.1959729,נתניה טיילת האופק החופי
809,תחנת קניון,5151 Colorado Parkway,7.4554641,4.5443923,תל אביב פארק הגליל המרכזי
810,תחנה מרכזית,3 Orin Drive,57.6581553,12.1171659,טבריה גן לאומי המעיין הירוק
811,תחנת פארק,48928 Union Plaza,55.5146696,35.8272389,עכו טיילת הנמל החופי
812,תחנת חוף,9 Karstens Circle,48.550372,24.7466678,עכו טיילת הנמל החופי
813,תחנת פארק,6 Pearson Terrace,35.177451,109.590671,עכו טיילת הנמל החופי
814,תחנת חוף,85258 Merry Terrace,39.494488,19.8722638,תל אביב פארק הגליל המרכזי
815,תחנת חוף,2526 Monterey Road,41.8345433,-8.5504434,עכו טיילת הנמל החופי
816,תחנת חוף,2534 Norway Maple Junction,48.819324,2.394771,חיפה חוף הכרמל הירוק
817,תחנת רכבת,987 Bartillon Court,53.7002,102.7117,ירושלים מוזיאון השלום העתיק
818,תחנת פארק,6675 Rusk Crossing,-8.9837384,125.2203419,אילת חוף הזהב הדרומי
819,תחנת קניון,76 Crest Line Way,10.6713871,123.0555033,ירושלים מוזיאון השלום העתיק
820,תחנת חוף,86981 Petterle Trail,42.229169,-8.7026991,אשדוד פארק החורש הקהילתי
821,תחנה מרכזית,15090 Daystar Place,42.4379175,24.1808285,ירושלים מוזיאון השלום העתיק
822,תחנת רכבת,6 Erie Park,49.7931487,18.3760739,אילת חוף הזהב הדרומי
823,תחנת חוף,45419 Grasskamp Crossing,39.7380371,-105.0265195,ירושלים מוזיאון השלום העתיק
824,תחנת קניון,1 Buhler Alley,-34.7114038,-58.3834251,ירושלים מוזיאון השלום העתיק
825,תחנת קניון,57280 Nevada Plaza,51.9075123,16.2061552,אילת חוף הזהב הדרומי
826,תחנת קניון,12670 Basil Alley,51.5731362,5.0314656,תל אביב פארק הגליל המרכזי
827,תחנת רכבת,2 Aberg Road,65.6136708,22.1096478,אשדוד פארק החורש הקהילתי
